Player,Age,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Jerry Smith,24,PG,NJN,5,0.0,46,2.3,11.0,0.214,0.8,4.7,0.16699999999999998,1.6,6.3,0.25,0.0,0.0,,1.6,3.9,5.5,3.1,3.9,0.0,0.0,3.9,5.5,7.8,0.25,0.429,0.0,4.9,13.0,8.8,13.4,5.8,0.0,0.0,13.9,-0.1,0.1,0.0,-0.006999999999999999,-6.6,4.6,-2.0,0.0
Nolan Smith,23,PG,POR,44,4.0,541,4.5,12.0,0.37200000000000005,0.9,3.0,0.289,3.6,9.0,0.4,1.3,1.9,0.7140000000000001,1.1,2.6,3.7,4.1,1.2,0.2,2.8,3.7,11.1,7.8,0.434,0.25,0.156,3.6,8.6,6.0,18.2,1.8,0.4,17.9,19.8,-0.6,0.3,-0.3,-0.028999999999999998,-4.2,-1.3,-5.5,-0.5
Greg Stiemsma,26,C,BOS,55,3.0,766,3.1,5.7,0.545,0.0,0.0,,3.1,5.7,0.545,1.4,1.9,0.7070000000000001,2.3,6.1,8.3,1.3,1.7,4.0,1.6,6.8,7.6,13.6,0.579,0.0,0.33899999999999997,7.7,19.0,13.6,5.6,2.6,8.5,19.2,10.8,0.6,2.2,2.7,0.17,-4.0,5.5,1.4,0.7
Julyan Stone,23,SG,DEN,22,2.0,179,2.6,6.2,0.419,0.4,2.2,0.182,2.2,4.0,0.55,1.6,2.2,0.727,1.0,4.0,5.0,7.4,1.6,1.2,2.2,3.6,7.2,13.0,0.502,0.355,0.355,3.4,12.6,8.1,28.3,2.3,2.6,23.5,11.7,0.2,0.2,0.4,0.10099999999999999,0.0,2.7,2.7,0.2
Isaiah Thomas,22,PG,SAC,65,37.0,1656,5.6,12.4,0.44799999999999995,1.8,4.8,0.379,3.8,7.7,0.491,3.3,4.0,0.8320000000000001,1.0,2.6,3.7,5.8,1.2,0.2,2.3,2.6,16.3,17.6,0.574,0.384,0.324,3.0,8.4,5.6,25.6,1.6,0.4,13.9,19.8,4.2,0.0,4.3,0.124,2.4,-1.6,0.8,1.2
Lance Thomas,23,PF,NOH,42,10.0,630,3.3,7.2,0.452,0.0,0.1,0.0,3.3,7.1,0.456,3.0,3.5,0.8390000000000001,2.8,4.4,7.2,0.7,0.6,0.4,1.4,4.5,9.5,10.1,0.541,0.008,0.49200000000000005,9.4,14.3,11.9,3.0,0.9,0.9,13.5,13.3,0.7,0.4,1.2,0.08800000000000001,-3.3,-1.0,-4.3,-0.4
Malcolm Thomas,23,PF,SAS,3,0.0,15,0.0,7.2,0.0,0.0,0.0,,0.0,7.2,0.0,2.4,4.8,0.5,2.4,4.8,7.2,2.4,2.4,2.4,0.0,0.0,2.4,7.1,0.129,0.0,0.667,7.8,15.0,11.5,8.1,3.4,4.8,0.0,11.8,0.0,0.0,0.0,-0.027999999999999997,-2.5,0.4,-2.0,0.0
Trey Thompkins,21,C,LAC,24,0.0,119,7.3,18.5,0.39299999999999996,1.2,3.9,0.308,6.1,14.5,0.41700000000000004,1.5,2.1,0.7140000000000001,1.2,6.1,7.3,0.9,0.9,0.9,1.8,3.0,17.2,12.0,0.445,0.213,0.115,4.0,20.2,12.0,4.5,1.4,2.1,8.6,27.2,-0.1,0.1,0.0,0.004,-3.2,-2.5,-5.7,-0.1
Klay Thompson,21,SG,GSW,66,29.0,1608,7.1,16.1,0.44299999999999995,2.5,6.0,0.414,4.6,10.1,0.46,1.8,2.0,0.868,0.5,3.1,3.6,3.0,1.1,0.4,2.3,3.5,18.5,14.9,0.545,0.373,0.127,1.7,9.6,5.7,14.2,1.6,1.0,12.0,24.7,1.4,0.3,1.7,0.05,0.3,-1.7,-1.4,0.2
Mychel Thompson,23,SG,CLE,5,3.0,95,2.7,9.1,0.292,1.5,4.2,0.364,1.1,4.9,0.231,0.0,0.0,,0.0,1.9,1.9,2.7,0.8,0.4,1.9,3.0,6.8,2.2,0.375,0.45799999999999996,0.0,0.0,6.2,3.0,11.6,1.1,0.8,17.2,13.7,-0.2,0.0,-0.2,-0.079,-5.9,-1.1,-7.1,-0.1
Tristan Thompson,20,PF,CLE,60,25.0,1424,4.9,11.2,0.439,0.0,0.1,0.0,4.9,11.1,0.441,2.7,4.9,0.552,4.7,5.1,9.8,0.7,0.7,1.6,2.0,3.4,12.5,13.3,0.469,0.005,0.434,14.4,16.8,15.5,3.3,1.0,3.3,13.3,19.2,0.3,0.9,1.1,0.038,-2.4,-2.3,-4.7,-1.0
Jeremy Tyler,20,C,GSW,42,23.0,568,5.6,13.2,0.42100000000000004,0.0,0.1,0.0,5.6,13.2,0.423,1.8,3.3,0.5579999999999999,3.4,5.5,8.9,1.0,1.0,1.3,2.3,5.3,13.0,10.4,0.442,0.005,0.249,10.8,17.1,14.0,4.5,1.5,2.7,13.4,21.8,-0.5,0.4,-0.2,-0.013999999999999999,-5.5,-2.3,-7.8,-0.8
Edwin Ubiles,25,SF,WAS,4,0.0,52,3.5,12.5,0.278,0.7,3.5,0.2,2.8,9.0,0.308,2.1,2.1,1.0,1.4,5.5,6.9,0.7,0.7,0.7,0.7,0.7,9.7,7.3,0.36200000000000004,0.278,0.16699999999999998,4.3,17.5,10.9,2.9,1.0,1.5,4.9,17.5,-0.1,0.0,0.0,-0.026000000000000002,-2.4,-1.5,-3.9,0.0
Jan Veselý,21,PF,WAS,57,20.0,1078,3.9,7.3,0.537,0.0,0.0,0.0,3.9,7.2,0.539,1.1,2.1,0.532,3.4,4.9,8.3,1.6,1.3,1.1,2.0,5.2,8.9,11.5,0.544,0.005,0.284,10.5,15.6,13.0,6.7,1.9,2.3,19.7,12.7,0.7,1.0,1.7,0.076,-3.0,0.4,-2.6,-0.2
Nikola Vučević,21,C,PHI,51,15.0,812,5.8,12.9,0.45,0.1,0.4,0.375,5.7,12.5,0.452,0.8,1.5,0.529,3.9,7.0,10.9,1.4,0.9,1.5,1.5,4.9,12.5,14.3,0.462,0.027000000000000003,0.11699999999999999,12.0,21.7,16.8,6.2,1.3,3.1,9.7,19.6,0.2,1.6,1.8,0.109,-2.5,0.3,-2.2,0.0
Kemba Walker,21,PG,CHA,66,25.0,1792,5.6,15.4,0.366,1.4,4.5,0.305,4.3,10.9,0.392,3.4,4.3,0.789,0.6,4.1,4.7,5.8,1.2,0.4,2.4,1.6,16.1,14.9,0.46399999999999997,0.295,0.278,1.9,13.5,7.5,30.2,1.8,0.8,12.1,25.2,-0.2,0.5,0.3,0.009000000000000001,0.7,-1.4,-0.8,0.6
Derrick Williams,20,PF,MIN,66,15.0,1418,5.2,12.6,0.41200000000000003,0.9,3.5,0.268,4.3,9.1,0.467,3.5,5.0,0.6970000000000001,2.0,5.9,7.9,1.0,0.8,0.8,2.0,2.4,14.8,12.9,0.499,0.27699999999999997,0.392,6.0,18.4,12.2,4.5,1.1,1.6,11.7,20.7,0.6,1.2,1.8,0.059000000000000004,-1.4,-0.7,-2.1,0.0
Elliot Williams,22,SG,POR,24,0.0,149,8.9,17.9,0.5,1.9,6.5,0.29600000000000004,7.0,11.4,0.617,1.4,4.3,0.33299999999999996,1.7,2.9,4.6,1.4,1.4,0.7,1.2,4.3,21.3,18.8,0.537,0.365,0.243,5.4,9.6,7.4,8.0,2.1,1.6,5.8,26.7,0.2,0.1,0.3,0.105,0.7,-0.8,-0.1,0.1
Jordan Williams,21,C,NJN,43,5.0,635,4.4,8.6,0.507,0.0,0.0,,4.4,8.6,0.507,2.4,3.7,0.652,3.7,5.1,8.8,0.6,1.2,0.9,1.3,3.5,11.2,14.5,0.544,0.0,0.434,11.7,16.9,14.3,2.9,1.8,1.8,11.3,14.7,1.0,0.4,1.3,0.10099999999999999,-0.9,-1.2,-2.1,0.0
Chris Wright,23,SF,GSW,24,1.0,186,4.5,8.7,0.511,0.0,0.0,,4.5,8.7,0.511,4.6,6.0,0.774,3.7,5.0,8.7,0.8,1.4,2.5,1.5,4.3,13.5,18.6,0.597,0.0,0.6890000000000001,11.6,15.8,13.7,3.3,2.0,5.4,12.0,16.5,0.5,0.2,0.6,0.163,0.0,0.1,0.0,0.1
Justin Dentmon,26,PG,TOT,6,0.0,91,4.0,11.1,0.35700000000000004,0.8,5.5,0.14300000000000002,3.2,5.5,0.5710000000000001,1.6,2.4,0.667,0.0,3.2,3.2,4.0,0.8,0.0,2.8,4.0,10.3,4.8,0.424,0.5,0.214,0.0,10.2,5.1,18.0,1.2,0.0,18.6,19.4,-0.2,0.1,-0.1,-0.049,-6.4,-0.6,-7.0,-0.1
Courtney Fortson,23,PG,TOT,10,0.0,95,4.2,12.1,0.344,1.1,4.9,0.231,3.0,7.2,0.42100000000000004,3.8,5.7,0.667,2.3,3.4,5.7,3.8,1.1,0.0,3.8,1.9,13.3,9.9,0.45299999999999996,0.406,0.469,7.4,11.2,9.3,16.1,1.7,0.0,20.6,23.4,-0.1,0.1,0.0,-0.019,-2.9,-1.3,-4.3,-0.1
Mickell Gladness,25,PF,TOT,26,7.0,252,3.6,8.4,0.424,0.0,0.0,,3.6,8.4,0.424,0.9,1.7,0.5,2.0,6.3,8.3,0.7,0.6,2.9,1.0,4.6,8.0,9.5,0.436,0.0,0.203,6.4,19.8,13.2,2.9,0.8,6.1,9.8,13.1,-0.1,0.2,0.2,0.028999999999999998,-4.6,-0.1,-4.7,-0.2
Donald Sloan,24,PG,TOT,33,11.0,669,4.3,10.7,0.39899999999999997,0.1,1.3,0.08,4.1,9.3,0.445,1.2,1.6,0.767,1.0,2.6,3.6,5.7,0.7,0.2,2.6,2.0,9.8,8.9,0.433,0.126,0.152,3.0,8.6,5.7,26.5,1.0,0.3,18.8,17.6,-0.4,0.1,-0.3,-0.024,-3.3,-2.1,-5.3,-0.6
Quincy Acy,22,PF,TOR,29,0.0,342,4.4,7.9,0.56,0.1,0.2,0.5,4.3,7.7,0.562,3.3,4.0,0.816,3.2,4.9,8.1,1.2,1.4,1.6,1.8,5.6,12.2,15.9,0.632,0.027000000000000003,0.507,10.3,16.6,13.4,5.2,2.0,3.5,15.6,14.7,0.7,0.4,1.1,0.157,-1.0,1.0,0.1,0.2
Josh Akognon,26,PG,DAL,3,0.0,9,8.0,16.0,0.5,4.0,8.0,0.5,4.0,8.0,0.5,0.0,0.0,,0.0,4.0,4.0,4.0,0.0,0.0,0.0,12.0,20.0,15.3,0.625,0.5,0.0,0.0,12.1,6.2,19.4,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.196,-3.1,0.1,-3.0,0.0
Harrison Barnes,20,SF,GSW,81,81.0,2058,4.8,11.0,0.439,0.9,2.5,0.359,3.9,8.4,0.46399999999999997,2.5,3.3,0.758,0.9,4.9,5.8,1.7,0.9,0.2,1.8,2.4,13.1,11.0,0.526,0.231,0.303,2.9,14.5,8.9,7.3,1.3,0.5,12.4,17.7,0.9,1.9,2.8,0.065,-1.6,-0.1,-1.7,0.1
Will Barton,22,SG,POR,73,5.0,894,4.8,12.4,0.382,0.4,2.6,0.138,4.4,9.8,0.447,2.0,2.6,0.769,1.4,4.4,5.8,2.3,1.4,0.4,2.4,2.3,11.9,9.1,0.43700000000000006,0.21,0.21,4.6,14.3,9.4,10.4,2.0,0.8,15.1,20.4,-1.1,0.6,-0.5,-0.027999999999999997,-4.0,-0.6,-4.6,-0.6
Aron Baynes,26,C,SAS,16,0.0,141,4.6,9.2,0.5,0.0,0.3,0.0,4.6,8.9,0.514,1.8,3.1,0.583,3.1,5.1,8.2,1.3,0.3,1.5,2.8,5.9,11.0,8.8,0.521,0.027999999999999997,0.33299999999999996,10.4,15.5,13.1,5.2,0.4,3.1,21.0,17.1,0.0,0.2,0.1,0.05,-6.4,-0.6,-7.0,-0.2
Kent Bazemore,23,SG,GSW,61,0.0,267,5.8,15.6,0.371,1.3,4.6,0.294,4.4,11.1,0.402,3.6,5.9,0.614,0.7,2.3,3.0,3.0,2.3,0.5,2.4,3.6,16.6,11.3,0.45399999999999996,0.293,0.379,2.1,6.8,4.5,13.1,3.2,1.2,11.7,25.7,-0.3,0.3,0.1,0.013999999999999999,-3.1,0.7,-2.4,0.0
Bradley Beal,19,SG,WAS,56,46.0,1745,5.8,14.2,0.41,1.9,4.9,0.386,3.9,9.3,0.424,2.6,3.3,0.7859999999999999,0.9,3.5,4.4,2.8,1.0,0.6,1.9,2.3,16.1,13.6,0.515,0.344,0.231,2.7,10.8,6.7,13.7,1.5,1.3,10.6,22.2,1.0,2.0,3.0,0.08199999999999999,0.0,0.2,0.2,1.0
Patrick Beverley,24,PG,HOU,41,0.0,713,4.0,9.5,0.418,1.8,4.8,0.375,2.2,4.7,0.462,1.7,2.1,0.8290000000000001,2.3,3.2,5.5,5.9,1.9,1.1,2.2,4.2,11.5,15.4,0.551,0.508,0.217,7.2,10.1,8.7,24.2,2.6,2.2,17.5,15.4,1.4,0.8,2.2,0.14800000000000002,1.7,2.1,3.8,1.0
Victor Claver,24,SF,POR,49,16.0,812,3.3,8.4,0.392,1.1,3.9,0.287,2.2,4.5,0.48,0.6,1.3,0.467,1.4,3.9,5.3,1.9,1.2,0.5,1.9,3.3,8.3,7.0,0.462,0.46,0.159,4.4,12.8,8.5,7.9,1.7,1.1,17.5,13.9,-0.6,0.5,-0.1,-0.005,-3.6,0.0,-3.7,-0.3
Chris Copeland,28,PF,NYK,56,13.0,862,7.6,15.9,0.479,2.5,5.8,0.42100000000000004,5.1,10.0,0.513,2.6,3.5,0.759,1.4,3.5,5.0,1.1,0.7,0.5,2.1,4.3,20.3,16.8,0.583,0.368,0.218,4.5,11.9,8.1,5.7,1.0,1.2,10.7,25.3,1.5,0.6,2.1,0.11699999999999999,1.1,-1.6,-0.5,0.3
Jae Crowder,22,SF,DAL,78,16.0,1353,3.8,9.8,0.384,1.7,5.1,0.32799999999999996,2.1,4.7,0.446,1.3,1.9,0.644,0.9,4.0,5.0,2.5,1.7,0.5,1.3,3.4,10.4,10.2,0.491,0.523,0.19899999999999998,2.9,12.3,7.7,10.0,2.4,1.0,10.9,15.1,0.2,1.3,1.5,0.055,-1.9,0.9,-1.0,0.3
Jared Cunningham,21,SG,DAL,8,0.0,26,8.3,19.4,0.429,2.8,4.2,0.667,5.5,15.2,0.364,2.8,2.8,1.0,1.4,2.8,4.2,1.4,1.4,0.0,2.8,4.2,22.2,14.8,0.5379999999999999,0.214,0.14300000000000002,4.4,8.4,6.4,6.8,2.0,0.0,11.8,29.6,0.0,0.0,0.0,0.033,0.4,-1.9,-1.5,0.0
Anthony Davis,19,PF,NOH,64,60.0,1846,6.8,13.2,0.516,0.0,0.1,0.0,6.8,13.1,0.521,3.3,4.4,0.7509999999999999,3.2,7.0,10.2,1.2,1.5,2.2,1.7,3.1,16.9,21.7,0.5589999999999999,0.009000000000000001,0.33299999999999996,10.5,23.5,16.8,6.1,2.2,5.1,10.3,21.8,3.7,2.4,6.1,0.159,1.8,0.7,2.5,2.1
Nando De Colo,25,SG,SAS,72,6.0,920,4.1,9.4,0.436,1.2,3.2,0.37799999999999995,2.9,6.2,0.465,1.4,1.7,0.795,0.9,4.5,5.4,5.4,1.6,0.2,3.2,3.4,10.8,11.1,0.53,0.34,0.183,3.1,13.7,8.7,21.6,2.3,0.5,23.7,17.1,0.0,1.4,1.3,0.07,-2.4,1.2,-1.2,0.2
Andre Drummond,19,C,DET,60,10.0,1243,6.0,9.9,0.608,0.0,0.1,0.5,6.0,9.8,0.609,1.7,4.6,0.371,4.9,8.3,13.2,0.9,1.7,2.8,1.7,4.2,13.8,21.6,0.578,0.006,0.465,15.4,27.2,21.2,4.1,2.5,6.1,12.2,17.2,2.2,2.3,4.5,0.172,1.0,1.5,2.5,1.4
Kim English,24,SG,DET,41,0.0,407,3.7,9.9,0.375,1.2,4.4,0.28,2.5,5.5,0.452,1.9,2.6,0.7240000000000001,0.7,2.6,3.3,2.3,1.4,0.3,1.7,4.1,10.5,7.9,0.47700000000000004,0.446,0.259,2.2,8.4,5.2,9.8,2.1,0.6,13.2,16.1,0.0,0.2,0.2,0.021,-4.0,-0.2,-4.2,-0.2
Festus Ezeli,23,C,GSW,78,41.0,1120,2.4,5.4,0.43799999999999994,0.0,0.0,,2.4,5.4,0.43799999999999994,1.4,2.6,0.531,4.5,5.5,10.1,0.7,0.7,2.4,2.0,5.0,6.1,9.3,0.467,0.0,0.479,14.3,16.4,15.4,2.7,1.0,5.2,23.5,10.7,0.0,1.5,1.5,0.066,-4.0,0.7,-3.4,-0.4
Evan Fournier,20,SG,DEN,38,4.0,428,6.3,12.8,0.493,1.9,4.5,0.40700000000000003,4.5,8.2,0.541,2.5,3.3,0.769,0.5,2.4,2.9,3.7,1.6,0.1,2.7,5.5,17.0,13.8,0.597,0.355,0.257,1.6,7.4,4.6,15.5,2.2,0.2,15.9,20.4,0.7,0.3,1.0,0.115,-1.3,0.0,-1.4,0.1
Joel Freeland,25,PF,POR,51,1.0,477,4.4,10.7,0.408,0.0,0.0,,4.4,10.7,0.408,1.4,2.0,0.667,3.0,6.0,9.0,1.0,1.0,0.8,1.4,5.1,10.1,9.3,0.435,0.0,0.19,9.6,19.5,14.5,4.3,1.4,1.7,11.0,16.6,-0.2,0.4,0.2,0.022000000000000002,-4.7,-0.7,-5.4,-0.4
Diante Garrett,24,PG,PHO,19,0.0,149,3.9,11.8,0.327,0.7,3.6,0.2,3.1,8.2,0.382,1.2,2.4,0.5,1.2,2.4,3.6,7.5,2.4,0.0,3.9,1.2,9.7,9.0,0.375,0.306,0.204,3.7,7.8,5.7,31.3,3.4,0.0,23.1,20.7,-0.3,0.1,-0.2,-0.073,-3.6,-0.9,-4.4,-0.1
Draymond Green,22,SF,GSW,79,1.0,1061,2.9,8.7,0.327,0.5,2.3,0.209,2.4,6.4,0.368,1.5,1.9,0.818,2.0,6.9,8.8,1.8,1.4,0.8,1.7,5.4,7.7,7.1,0.40399999999999997,0.261,0.214,6.2,20.3,13.5,7.0,2.0,1.8,15.4,14.0,-0.9,1.6,0.6,0.027999999999999997,-5.0,1.4,-3.6,-0.4
Ben Hansbrough,25,PG,IND,28,0.0,200,2.7,8.1,0.33299999999999996,1.1,4.1,0.261,1.6,4.0,0.409,3.8,4.9,0.778,0.4,2.9,3.2,3.8,1.3,0.4,3.2,4.1,10.3,7.2,0.501,0.511,0.6,1.1,8.8,5.0,16.1,1.9,0.7,24.0,17.1,-0.1,0.3,0.2,0.044000000000000004,-5.2,1.0,-4.2,-0.1
Maurice Harkless,19,SF,ORL,76,59.0,1974,4.7,10.3,0.461,0.6,2.1,0.27399999999999997,4.2,8.2,0.51,1.3,2.3,0.57,2.2,3.9,6.1,0.9,1.6,1.1,1.3,2.6,11.4,12.5,0.504,0.207,0.22699999999999998,7.0,12.2,9.6,3.9,2.3,2.4,10.0,15.9,0.7,1.7,2.4,0.059000000000000004,-1.6,0.3,-1.3,0.4
John Henson,22,PF,MIL,63,9.0,827,7.1,14.6,0.48200000000000004,0.0,0.1,0.0,7.1,14.5,0.486,2.4,4.6,0.5329999999999999,5.0,7.9,12.9,1.3,0.8,1.8,2.0,3.6,16.5,18.2,0.49700000000000005,0.009000000000000001,0.313,14.5,24.4,19.3,6.3,1.2,3.7,11.0,22.6,0.6,1.2,1.9,0.109,-0.7,-1.0,-1.7,0.1
Justin Holiday,23,SG,PHI,9,0.0,142,4.1,12.2,0.33299999999999996,1.0,4.1,0.25,3.0,8.1,0.375,1.5,2.0,0.75,0.0,3.5,3.5,3.8,0.8,1.5,2.3,1.8,10.6,7.6,0.408,0.33299999999999996,0.16699999999999998,0.0,11.5,5.6,16.0,1.1,3.3,14.9,19.6,-0.3,0.1,-0.1,-0.042,-4.4,-0.6,-5.0,-0.1
Bernard James,27,C,DAL,46,11.0,457,4.2,8.1,0.515,0.0,0.2,0.0,4.2,8.0,0.525,2.0,3.2,0.61,4.1,6.2,10.3,0.5,0.9,3.0,1.4,5.0,10.3,14.7,0.541,0.019,0.39799999999999996,12.9,18.9,16.0,1.9,1.3,6.5,12.9,13.9,0.5,0.7,1.2,0.125,-2.4,0.7,-1.6,0.0
John Jenkins,21,SG,ATL,61,2.0,902,5.2,11.7,0.446,2.1,5.5,0.384,3.1,6.2,0.5,2.4,2.8,0.843,0.7,3.1,3.8,2.2,0.5,0.4,1.6,1.5,14.9,13.0,0.5760000000000001,0.469,0.23800000000000002,2.2,9.6,6.0,9.8,0.7,0.8,11.0,18.7,1.1,0.6,1.7,0.091,0.4,-1.2,-0.8,0.3
Chris Johnson,22,SF,MEM,8,0.0,102,3.9,8.8,0.44,2.1,6.4,0.33299999999999996,1.8,2.5,0.7140000000000001,0.4,0.7,0.5,1.8,2.1,3.9,0.7,1.4,0.0,1.1,1.8,10.2,10.7,0.56,0.72,0.08,5.7,7.1,6.4,3.1,2.1,0.0,10.4,13.1,0.1,0.1,0.2,0.11199999999999999,-0.1,0.6,0.5,0.1
Orlando Johnson,23,SG,IND,51,0.0,619,4.2,10.5,0.4,2.1,5.5,0.38299999999999995,2.1,5.0,0.419,1.3,1.9,0.7190000000000001,1.2,5.2,6.4,2.7,0.6,0.5,1.7,3.0,11.8,11.4,0.523,0.522,0.17800000000000002,3.7,15.9,9.9,12.5,0.9,1.1,13.0,16.4,0.5,1.0,1.5,0.115,-0.5,0.7,0.2,0.3
Darius Johnson-Odom,23,SG,LAL,4,0.0,6,0.0,24.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,0.0,0.0,,6.0,18.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,-6.7,0.0,0.25,0.0,18.9,53.7,36.7,21.7,0.0,0.0,0.0,29.7,-0.1,0.0,-0.1,-0.439,-15.0,-6.0,-21.0,0.0
DeQuan Jones,22,SF,ORL,63,17.0,803,4.3,9.8,0.436,0.4,1.6,0.257,3.9,8.2,0.47,1.5,2.3,0.667,0.8,3.9,4.7,0.7,0.9,1.0,1.3,2.5,10.4,8.4,0.485,0.161,0.23399999999999999,2.4,12.4,7.4,3.0,1.2,2.1,11.1,15.3,-0.3,0.4,0.1,0.006999999999999999,-3.8,-0.8,-4.5,-0.5
Kevin Jones,23,PF,CLE,32,0.0,334,4.6,11.5,0.402,0.0,0.0,,4.6,11.5,0.402,1.0,1.6,0.6,4.1,4.3,8.4,1.1,1.0,0.5,0.9,2.7,10.2,11.1,0.418,0.0,0.14,12.6,14.5,13.5,4.8,1.4,1.2,6.6,16.2,0.1,0.2,0.2,0.032,-1.9,-2.2,-4.1,-0.2
Perry Jones,21,SF,OKC,38,1.0,280,5.0,12.7,0.39399999999999996,0.0,0.3,0.0,5.0,12.5,0.402,1.3,1.9,0.667,1.5,6.4,8.0,1.3,0.6,0.8,1.9,3.0,11.3,7.8,0.41700000000000004,0.02,0.152,5.3,19.1,12.7,5.5,0.9,1.6,12.4,19.6,-0.4,0.4,0.0,-0.003,-5.8,-1.5,-7.3,-0.4
Terrence Jones,21,PF,HOU,19,0.0,276,5.6,12.3,0.457,0.7,2.5,0.263,5.0,9.8,0.507,1.7,2.2,0.765,3.7,4.8,8.5,2.0,1.6,2.5,1.7,2.7,13.6,17.1,0.512,0.20199999999999999,0.18100000000000002,11.6,15.0,13.4,8.6,2.2,5.2,11.4,18.1,0.3,0.4,0.7,0.128,0.3,1.4,1.7,0.3
Michael Kidd-Gilchrist,19,SF,CHA,78,77.0,2025,5.0,10.9,0.45799999999999996,0.0,0.2,0.222,5.0,10.7,0.462,2.5,3.3,0.7490000000000001,2.3,5.8,8.1,2.1,1.0,1.2,1.8,2.9,12.5,14.0,0.506,0.015,0.305,7.2,18.9,12.9,10.1,1.4,2.8,12.7,17.9,1.1,1.0,2.1,0.051,-1.6,-0.9,-2.6,-0.3
Viacheslav Kravtsov,25,C,DET,25,0.0,224,5.3,7.4,0.7170000000000001,0.0,0.0,,5.3,7.4,0.7170000000000001,1.8,5.9,0.297,3.9,3.4,7.2,1.4,0.8,1.4,2.3,5.1,12.4,14.4,0.618,0.0,0.804,12.1,11.0,11.6,6.6,1.2,3.2,18.4,15.5,0.3,0.1,0.4,0.086,-1.4,-0.6,-2.0,0.0
Jeremy Lamb,20,SF,OKC,23,0.0,147,5.9,16.7,0.353,2.2,7.3,0.3,3.7,9.3,0.395,3.4,3.4,1.0,1.2,3.2,4.4,1.2,0.5,0.5,1.5,3.2,17.4,11.2,0.479,0.441,0.20600000000000002,4.2,9.4,7.0,5.4,0.7,1.0,7.5,24.8,0.1,0.1,0.2,0.057999999999999996,-2.7,-2.7,-5.4,-0.1
Meyers Leonard,20,C,POR,69,9.0,1206,4.5,8.3,0.545,0.1,0.2,0.429,4.4,8.1,0.5479999999999999,2.1,2.7,0.809,2.4,5.2,7.6,1.0,0.3,1.1,1.5,5.0,11.3,12.1,0.596,0.025,0.321,7.6,17.1,12.3,4.3,0.5,2.4,13.4,13.9,1.8,0.7,2.4,0.09699999999999999,-2.7,-0.6,-3.3,-0.4
Damian Lillard,22,PG,POR,82,82.0,3167,6.3,14.6,0.429,2.1,5.7,0.368,4.2,8.9,0.469,3.1,3.6,0.8440000000000001,0.5,2.4,2.9,6.0,0.8,0.2,2.8,2.0,17.8,16.4,0.546,0.391,0.249,1.5,8.0,4.7,28.8,1.2,0.5,14.5,24.2,5.1,0.7,5.8,0.08800000000000001,2.1,-1.9,0.3,1.8
Scott Machado,22,PG,HOU,6,0.0,21,5.1,10.3,0.5,0.0,1.7,0.0,5.1,8.6,0.6,3.4,3.4,1.0,0.0,1.7,1.7,10.3,3.4,0.0,13.7,0.0,13.7,6.0,0.581,0.16699999999999998,0.33299999999999996,0.0,5.3,2.7,44.2,4.8,0.0,53.8,31.0,-0.1,0.0,-0.1,-0.23,-5.9,-2.9,-8.8,0.0
Kendall Marshall,21,PG,PHO,48,3.0,702,2.9,7.7,0.371,1.2,3.7,0.315,1.7,4.0,0.423,0.4,0.7,0.5710000000000001,0.2,1.9,2.2,7.3,1.1,0.2,2.9,2.5,7.3,7.8,0.455,0.483,0.09300000000000001,0.6,6.3,3.4,29.4,1.6,0.4,26.6,13.6,-0.4,0.2,-0.2,-0.012,-3.5,-1.7,-5.2,-0.6
Fab Melo,22,C,BOS,6,0.0,36,3.0,6.0,0.5,0.0,0.0,,3.0,6.0,0.5,1.0,4.0,0.25,0.0,3.0,3.0,0.0,2.0,2.0,1.0,7.0,7.0,4.9,0.451,0.0,0.667,0.0,9.6,4.9,0.0,2.9,4.4,11.4,11.5,0.0,0.1,0.0,0.021,-8.3,0.7,-7.6,-0.1
Khris Middleton,21,SG,DET,27,0.0,475,4.7,10.7,0.44,1.1,3.4,0.311,3.6,7.3,0.5,2.0,2.4,0.8440000000000001,0.3,3.5,3.8,2.1,1.1,0.3,0.8,4.0,12.5,11.4,0.532,0.319,0.22699999999999998,1.0,11.4,6.1,9.5,1.7,0.7,6.6,15.9,0.6,0.3,0.9,0.08900000000000001,-1.9,-0.1,-1.9,0.0
Darius Miller,22,SF,NOH,52,2.0,694,2.3,5.6,0.40700000000000003,1.1,2.9,0.39299999999999996,1.1,2.7,0.423,0.4,0.4,1.0,0.4,3.6,4.0,2.3,0.9,0.6,1.2,4.6,6.1,6.3,0.529,0.519,0.07400000000000001,1.3,12.2,6.7,9.3,1.3,1.4,17.1,9.0,0.2,0.3,0.5,0.034,-3.6,0.9,-2.7,-0.1
